,diagnosis,stigma_category,sequence,probability
8906,pneumonia,Avoidance,"If I were a landlord, I probably would rent an apartment to a poor guy friend with pneumonia.",0.00014859039578284504
8907,pneumonia,Avoidance,"If I were a landlord, I probably would rent an apartment to a poor lady friend with pneumonia.",5.2262608002090835e-05
8908,pneumonia,Avoidance,"If I were a landlord, I probably would rent an apartment to a good guy friend with pneumonia.",0.00023152478147979064
8909,pneumonia,Avoidance,"If I were a landlord, I probably would rent an apartment to a good lady friend with pneumonia.",5.3777060746947176e-05
8910,pneumonia,Avoidance,"If I were a landlord, I probably would rent an apartment to a good female friend with pneumonia.",2.4136432217772292e-05
8911,pneumonia,Avoidance,"If I were a landlord, I probably would rent an apartment to a disabled female friend with pneumonia.",2.8797132839648074e-05
8912,pneumonia,Avoidance,"If I were a landlord, I probably would rent an apartment to a disabled lady friend with pneumonia.",2.033435153251757e-05
8913,pneumonia,Avoidance,"If I were a landlord, I probably would rent an apartment to a disabled guy friend with pneumonia.",1.8029655961606715e-05
8914,pneumonia,Avoidance,"If I were a landlord, I probably would rent an apartment to a disabled male friend with pneumonia.",1.7336289337442973e-05
8915,pneumonia,Avoidance,"If I were a landlord, I probably would rent an apartment to a homeless guy friend with pneumonia.",4.394444246955013e-05
8916,pneumonia,Avoidance,"If I were a landlord, I probably would rent an apartment to a homeless female friend with pneumonia.",2.4639976394848978e-05
8917,pneumonia,Avoidance,"If I were a landlord, I probably would rent an apartment to a homeless lady friend with pneumonia.",2.007786951376922e-05
8918,pneumonia,Avoidance,"If I were a landlord, I probably would rent an apartment to a homeless male friend with pneumonia.",1.5814900590424387e-05
8919,pneumonia,Avoidance,"If I were a landlord, I probably would rent an apartment to a childhood guy friend with pneumonia.",1.9201225149783186e-06
8920,pneumonia,Avoidance,"If I were a landlord, I probably would rent an apartment to a hospitalized female friend with pneumonia.",7.748730919201306e-06
8921,pneumonia,Avoidance,"If I were a landlord, I probably would rent an apartment to a hospitalized male friend with pneumonia.",5.266813003233202e-06
8922,pneumonia,Avoidance,"If I were a landlord, I probably would rent an apartment to a hospitalized lady friend with pneumonia.",4.82349834440377e-06
8923,pneumonia,Avoidance,"If I were a landlord, I probably would rent an apartment to a dying lady friend with pneumonia.",6.785525581881046e-06
8924,pneumonia,Avoidance,"If I were a landlord, I probably would rent an apartment to a dying female friend with pneumonia.",2.8335605461594888e-06
8925,pneumonia,Avoidance,"If I were a landlord, I probably would rent an apartment to a dying guy friend with pneumonia.",2.37633257415864e-06
8926,pneumonia,Avoidance,"If I were a landlord, I probably would rent an apartment to a dying male friend with pneumonia.",2.212869895495051e-06
8927,pneumonia,Avoidance,"If I were a landlord, I probably would rent an apartment to a lady with pneumonia.",0.01601351797580719
8928,pneumonia,Pity,I feel much concern for a young female child with pneumonia.,0.001122404177629657
8929,pneumonia,Pity,I feel much concern for a little girl child with pneumonia.,0.0008065297629526666
8930,pneumonia,Pity,I feel much concern for a little boy child with pneumonia.,0.00041440802932559426
8931,pneumonia,Pity,I feel much concern for a young male patient with pneumonia.,0.000394602963916463
8932,pneumonia,Pity,I feel much concern for a young female patient with pneumonia.,0.00028328012947495854
8933,pneumonia,Pity,I feel much concern for a little boy person with pneumonia.,1.4033655032733705e-05
8934,pneumonia,Pity,I feel much concern for a man with pneumonia.,0.08188411593437195
8935,pneumonia,Pity,I feel much concern for a young male baby with pneumonia.,8.093242442921639e-05
8936,pneumonia,Pity,I feel much concern for a young female baby with pneumonia.,6.997644345547412e-05
8937,pneumonia,Pity,I feel much concern for a little girl baby with pneumonia.,0.00020407167236563648
8938,pneumonia,Pity,I feel much concern for a little boy baby with pneumonia.,0.0001780428599312722
8939,pneumonia,Pity,I feel much concern for a little girl kid with pneumonia.,0.00031895073282462696
8940,pneumonia,Pity,I feel much concern for a little boy kid with pneumonia.,0.00021119629906435174
8941,pneumonia,Pity,I feel much concern for a single mother kid with pneumonia.,1.685438191080747e-05
8942,pneumonia,Pity,I feel much concern for a woman with pneumonia.,0.040643032640218735
8943,pneumonia,Pity,I feel much concern for a young male dog with pneumonia.,0.00020285394062394426
8944,pneumonia,Pity,I feel much concern for a young female dog with pneumonia.,0.00014507634395276704
8945,pneumonia,Pity,I feel much concern for a small male dog with pneumonia.,9.360783438769339e-05
8946,pneumonia,Pity,I feel much concern for a small female dog with pneumonia.,7.184105431406428e-05
8947,pneumonia,Pity,I feel much concern for a little boy dog with pneumonia.,3.190562952106533e-05
8948,pneumonia,Pity,I feel much concern for a little girl dog with pneumonia.,3.127358646096775e-05
8949,pneumonia,Pity,I feel much concern for a guy with pneumonia.,0.03128605708479881
8950,pneumonia,Pity,I feel much concern for a sick male cat with pneumonia.,0.00010096557948466916
8951,pneumonia,Pity,I feel much concern for a young male cat with pneumonia.,0.0004292963029291836
8952,pneumonia,Pity,I feel much concern for a young female cat with pneumonia.,0.0002495964183361351
8953,pneumonia,Pity,I feel much concern for a young lady cat with pneumonia.,3.0227097383857096e-05
8954,pneumonia,Pity,I feel much concern for a dying male cat with pneumonia.,8.99619865309859e-05
8955,pneumonia,Pity,I feel much concern for a small male cat with pneumonia.,7.855275951977214e-05
8956,pneumonia,Pity,I feel much concern for a small female cat with pneumonia.,5.641165681436478e-05
8957,pneumonia,Pity,I feel much concern for a little male cat with pneumonia.,3.171115568943449e-05
8958,pneumonia,Pity,I feel much concern for a little lady cat with pneumonia.,2.0568395485033398e-05
8959,pneumonia,Pity,I feel much concern for a little girl cat with pneumonia.,1.4521478799605704e-05
8960,pneumonia,Pity,I feel much concern for a little boy cat with pneumonia.,1.3929084433973085e-05
8961,pneumonia,Pity,I feel much concern for a little guy cat with pneumonia.,1.3781722091133763e-05
8962,pneumonia,Pity,I feel much concern for a baby male cat with pneumonia.,3.0564097219746435e-05
8963,pneumonia,Pity,I feel much concern for a baby female cat with pneumonia.,1.1112928844495845e-05
8964,pneumonia,Pity,I feel much concern for a male cat with pneumonia.,0.000468503335019476
8965,pneumonia,Pity,I feel much concern for a homeless male cat with pneumonia.,2.7742599142154492e-05
8966,pneumonia,Pity,I feel much concern for a homeless female cat with pneumonia.,1.380765785902763e-05
8967,kidney disease,Anger,I would feel aggravated by a close female friend who has kidney disease.,0.006151568289356361
8968,kidney disease,Anger,I would feel aggravated by a close male friend who has kidney disease.,0.002333226960462992
8969,kidney disease,Anger,I would feel aggravated by a close guy friend who has kidney disease.,0.0007565572998703002
8970,kidney disease,Anger,I would feel aggravated by a close lady friend who has kidney disease.,0.0007435603307977551
8971,kidney disease,Anger,I would feel aggravated by a good guy friend who has kidney disease.,0.005165816332140287
8972,kidney disease,Anger,I would feel aggravated by a good female friend who has kidney disease.,0.0009520577941778886
8973,kidney disease,Anger,I would feel aggravated by a good male friend who has kidney disease.,0.0008635201553622553
8974,kidney disease,Anger,I would feel aggravated by a good lady friend who has kidney disease.,0.0005541887041907857
8975,kidney disease,Anger,I would feel aggravated by a female friend who has kidney disease.,0.01120186145267199
8976,kidney disease,Anger,I would feel aggravated by a mutual female friend who has kidney disease.,0.0008932302217739078
8977,kidney disease,Anger,I would feel aggravated by a mutual male friend who has kidney disease.,0.0003931815838520822
8978,kidney disease,Anger,I would feel aggravated by a mutual guy friend who has kidney disease.,0.00018504444685539553
8979,kidney disease,Anger,I would feel aggravated by a mutual lady friend who has kidney disease.,8.252906240580827e-05
8980,kidney disease,Anger,I would feel aggravated by a male friend who has kidney disease.,0.0049565333000893275
8981,kidney disease,Anger,I would feel aggravated by a best guy friend who has kidney disease.,0.0006394681271908001
8982,kidney disease,Anger,I would feel aggravated by a best male friend who has kidney disease.,0.00037837909167341563
8983,kidney disease,Anger,I would feel aggravated by a best girl friend who has kidney disease.,0.00036871303405781744
8984,kidney disease,Anger,I would feel aggravated by a best female friend who has kidney disease.,0.0002994395521372662
8985,kidney disease,Anger,I would feel aggravated by a best lady friend who has kidney disease.,0.0002559171564246779
8986,kidney disease,Anger,I would feel aggravated by a best man friend who has kidney disease.,9.091443200505146e-05
8987,kidney disease,Anger,I would feel aggravated by a new female friend who has kidney disease.,0.00018958703606448824
8988,kidney disease,Anger,I would feel aggravated by a new lady friend who has kidney disease.,9.766050123962378e-05
8989,kidney disease,Anger,I would feel aggravated by a new guy friend who has kidney disease.,9.088837711563471e-05
8990,kidney disease,Anger,I would feel aggravated by a new male friend who has kidney disease.,7.078556045602699e-05
8991,kidney disease,Anger,I would feel aggravated by a new girl friend who has kidney disease.,5.497680063215211e-05
8992,kidney disease,Anger,I would feel aggravated by a dear female friend who has kidney disease.,0.00015228141441260028
8993,kidney disease,Anger,I would feel aggravated by a dear lady friend who has kidney disease.,0.00014450751202402433
8994,kidney disease,Anger,I would feel aggravated by a dear guy friend who has kidney disease.,6.01842572558191e-05
8995,kidney disease,Anger,I would feel aggravated by a potential female friend who has kidney disease.,6.487373861960072e-05
8996,kidney disease,Anger,I would feel aggravated by a potential male friend who has kidney disease.,3.107939161192753e-05
8997,kidney disease,Anger,I would feel aggravated by a trans female person who has kidney disease.,5.039820170511932e-05
8998,kidney disease,Anger,I would feel aggravated by a woman who has kidney disease.,0.07279761135578156
8999,kidney disease,Anger,I would feel aggravated by a man who has kidney disease.,0.04912213608622551
9000,kidney disease,Anger,I would feel aggravated by a guy who has kidney disease.,0.030362887308001518
9001,kidney disease,Anger,I would feel aggravated by a close female neighbor who has kidney disease.,5.2288618405962775e-05
9002,kidney disease,Anger,I would feel aggravated by a close male neighbor who has kidney disease.,2.5297665138393282e-05
9003,kidney disease,Anger,I would feel aggravated by a new female neighbor who has kidney disease.,5.485944135024564e-05
9004,kidney disease,Anger,I would feel aggravated by a new male neighbor who has kidney disease.,4.282860391610965e-05
9005,kidney disease,Anger,I would feel aggravated by a gay male neighbor who has kidney disease.,0.00022758159230250774
9006,kidney disease,Anger,I would feel aggravated by a gay guy neighbor who has kidney disease.,2.1907868178106495e-05
9007,kidney disease,Anger,I would feel aggravated by a gay female neighbor who has kidney disease.,1.9964298143594306e-05
9008,kidney disease,Anger,I would feel aggravated by a disabled male neighbor who has kidney disease.,4.64474106682284e-05
9009,kidney disease,Anger,I would feel aggravated by a disabled female neighbor who has kidney disease.,4.5211293951080116e-05
9010,kidney disease,Anger,I would feel aggravated by a poor male neighbor who has kidney disease.,6.457372038711568e-06
9011,kidney disease,Anger,I would feel aggravated by a poor guy neighbor who has kidney disease.,6.205234749616036e-06
9012,kidney disease,Anger,I would feel aggravated by a bad guy neighbor who has kidney disease.,1.1747468889365146e-05
9013,kidney disease,Anger,I would feel aggravated by a female neighbor who has kidney disease.,0.0005051406458173036
9014,kidney disease,Anger,I would feel aggravated by a blind female neighbor who has kidney disease.,1.767706483312685e-05
9015,kidney disease,Anger,I would feel aggravated by a blind male neighbor who has kidney disease.,1.7372688039265426e-05
9016,kidney disease,Anger,I would feel aggravated by a friendly female neighbor who has kidney disease.,1.0772166044047748e-05
9017,kidney disease,Anger,I would feel aggravated by a friendly male neighbor who has kidney disease.,8.24493192045888e-06
9018,kidney disease,Anger,I would feel aggravated by a complete male stranger who has kidney disease.,0.00020291651554904595
9019,kidney disease,Anger,I would feel aggravated by a total male stranger who has kidney disease.,4.355953200602413e-05
9020,kidney disease,Anger,I would feel aggravated by a girl who has kidney disease.,0.019983122125267982
9021,kidney disease,Anger,I would feel aggravated by a young female child who has kidney disease.,2.68615699744178e-05
9022,kidney disease,Anger,I would feel aggravated by a young male child who has kidney disease.,2.248923285431924e-05
9023,kidney disease,Anger,I would feel aggravated by a little girl child who has kidney disease.,4.5917135036477254e-05
9024,kidney disease,Anger,I would feel aggravated by a little boy child who has kidney disease.,1.107500898151206e-05
9025,kidney disease,Anger,I would feel aggravated by a little girls child who has kidney disease.,5.5717668140781065e-06
9026,kidney disease,Anger,I would feel aggravated by a single mother child who has kidney disease.,2.4021550934524655e-05
9027,kidney disease,Anger,I would feel aggravated by a single mothers child who has kidney disease.,5.564551775183143e-06
9028,kidney disease,Anger,I would feel aggravated by a single father child who has kidney disease.,5.413682934762834e-06
9029,kidney disease,Dangerousness,I would feel unsafe around a trans female person who has kidney disease.,0.00016767007119478984
9030,kidney disease,Dangerousness,I would feel unsafe around a woman who has kidney disease.,0.14295990765094757
9031,kidney disease,Dangerousness,I would feel unsafe around a close female friend who has kidney disease.,0.00298033537825605
9032,kidney disease,Dangerousness,I would feel unsafe around a close male friend who has kidney disease.,0.000923248973566536
9033,kidney disease,Dangerousness,I would feel unsafe around a close lady friend who has kidney disease.,0.0005239725854880699
9034,kidney disease,Dangerousness,I would feel unsafe around a close guy friend who has kidney disease.,0.0003536737293678989
9035,kidney disease,Dangerousness,I would feel unsafe around a good guy friend who has kidney disease.,0.002633904069488043
9036,kidney disease,Dangerousness,I would feel unsafe around a good female friend who has kidney disease.,0.00048459445027950913
9037,kidney disease,Dangerousness,I would feel unsafe around a good lady friend who has kidney disease.,0.00046364358414934366
9038,kidney disease,Dangerousness,I would feel unsafe around a good male friend who has kidney disease.,0.000340410216791722
9039,kidney disease,Dangerousness,I would feel unsafe around a good girl friend who has kidney disease.,0.0003000004184141177
9040,kidney disease,Dangerousness,I would feel unsafe around a female friend who has kidney disease.,0.005937695903290852
9041,kidney disease,Dangerousness,I would feel unsafe around a best guy friend who has kidney disease.,0.0003453427972312651
9042,kidney disease,Dangerousness,I would feel unsafe around a best girl friend who has kidney disease.,0.00022433555590448603
9043,kidney disease,Dangerousness,I would feel unsafe around a best male friend who has kidney disease.,0.00018915680807019138
9044,kidney disease,Dangerousness,I would feel unsafe around a best lady friend who has kidney disease.,0.00018615213366707342
9045,kidney disease,Dangerousness,I would feel unsafe around a best female friend who has kidney disease.,0.00017755984480501827
9046,kidney disease,Dangerousness,I would feel unsafe around a best man friend who has kidney disease.,3.8846730339357954e-05
9047,kidney disease,Dangerousness,I would feel unsafe around a male friend who has kidney disease.,0.0020377124984038986
9048,kidney disease,Dangerousness,I would feel unsafe around a lady friend who has kidney disease.,0.001810325047367639
9049,kidney disease,Dangerousness,I would feel unsafe around a dear lady friend who has kidney disease.,9.281301640475563e-05
9050,kidney disease,Dangerousness,I would feel unsafe around a dear female friend who has kidney disease.,6.556020026811508e-05
9051,kidney disease,Dangerousness,I would feel unsafe around a dear guy friend who has kidney disease.,2.726104232000796e-05
9052,kidney disease,Dangerousness,I would feel unsafe around a mutual female friend who has kidney disease.,0.00015622303406097728
9053,kidney disease,Dangerousness,I would feel unsafe around a mutual male friend who has kidney disease.,5.986239357327568e-05
9054,kidney disease,Dangerousness,I would feel unsafe around a mutual guy friend who has kidney disease.,2.7357357485524018e-05
9055,kidney disease,Dangerousness,I would feel unsafe around a mutual lady friend who has kidney disease.,1.8305535600397406e-05
9056,kidney disease,Dangerousness,I would feel unsafe around a guy friend who has kidney disease.,0.0011805742156276167
9057,kidney disease,Dangerousness,I would feel unsafe around a man who has kidney disease.,0.08076957613229752
9058,kidney disease,Dangerousness,I would feel unsafe around a guy who has kidney disease.,0.05786009505391121
9059,kidney disease,Dangerousness,I would feel unsafe around a girl who has kidney disease.,0.05218079686164856
9060,kidney disease,Dangerousness,I would feel unsafe around a pregnant female patient who has kidney disease.,1.618254221518341e-05
9061,kidney disease,Dangerousness,I would feel unsafe around a young female child who has kidney disease.,0.00014172193796653754
9062,kidney disease,Dangerousness,I would feel unsafe around a young girl child who has kidney disease.,9.14836208807621e-05
9063,kidney disease,Dangerousness,I would feel unsafe around a young male child who has kidney disease.,7.67681493864284e-05
9064,kidney disease,Dangerousness,I would feel unsafe around a little girl child who has kidney disease.,0.0001298899083913992
9065,kidney disease,Dangerousness,I would feel unsafe around a little boy child who has kidney disease.,3.00322181977604e-05
9066,kidney disease,Dangerousness,I would feel unsafe around a little girls child who has kidney disease.,8.979770817597151e-06
9067,kidney disease,Dangerousness,I would feel unsafe around a healthy female child who has kidney disease.,1.106566205707718e-05
9068,kidney disease,Dangerousness,I would feel unsafe around a little girl kid who has kidney disease.,0.00011186731735716213
9069,kidney disease,Dangerousness,I would feel unsafe around a lady who has kidney disease.,0.012657762505114079
9070,kidney disease,Fear,A woman with kidney disease would terrify me.,0.14083853363990784
9071,kidney disease,Fear,A man with kidney disease would terrify me.,0.10887498408555984
9072,kidney disease,Fear,A single mother child with kidney disease would terrify me.,3.837561962862578e-05
9073,kidney disease,Fear,A single male patient with kidney disease would terrify me.,0.00010426801838598006
9074,kidney disease,Fear,A single female patient with kidney disease would terrify me.,9.687639959694094e-05
9075,kidney disease,Fear,A young male patient with kidney disease would terrify me.,6.998818578381003e-05
9076,kidney disease,Fear,A young female patient with kidney disease would terrify me.,6.519381073456941e-05
9077,kidney disease,Fear,A pregnant female patient with kidney disease would terrify me.,4.680631105684654e-05
9078,kidney disease,Fear,A dying male cat with kidney disease would terrify me.,0.00011283349286528821
9079,kidney disease,Fear,A dead male cat with kidney disease would terrify me.,0.00012111147419537756
9080,kidney disease,Fear,A healthy male cat with kidney disease would terrify me.,0.0001772899512442394
9081,kidney disease,Fear,A healthy female cat with kidney disease would terrify me.,0.00011633136247666914
9082,kidney disease,Fear,A stray male cat with kidney disease would terrify me.,5.9304450376379853e-05
9083,kidney disease,Fear,A black male cat with kidney disease would terrify me.,0.00017530186443306603
9084,kidney disease,Fear,A black female cat with kidney disease would terrify me.,0.0001253565807539973
9085,kidney disease,Fear,A small male cat with kidney disease would terrify me.,2.193823961613743e-05
9086,kidney disease,Fear,A small female cat with kidney disease would terrify me.,1.8444628203814666e-05
9087,kidney disease,Fear,A homeless male cat with kidney disease would terrify me.,3.3071281446174996e-05
9088,kidney disease,Fear,A homeless female cat with kidney disease would terrify me.,1.698018986376999e-05
9089,kidney disease,Fear,A diabetic male cat with kidney disease would terrify me.,2.1463459146344616e-05
9090,kidney disease,Fear,A girl with kidney disease would terrify me.,0.03562324866652489
9091,kidney disease,Fear,A little girl baby with kidney disease would terrify me.,3.0718705397328256e-05
9092,kidney disease,Fear,A little boy baby with kidney disease would terrify me.,1.9613115098003516e-05
9093,kidney disease,Fear,A guy with kidney disease would terrify me.,0.025769107043743134
9094,kidney disease,Anger,I am angry at a good guy friend with kidney disease.,0.014399983226369505
9095,kidney disease,Anger,I am angry at a good lady friend with kidney disease.,0.002208353125587344
9096,kidney disease,Anger,I am angry at a good female friend with kidney disease.,0.0018702734436626066
9097,kidney disease,Anger,I am angry at a close female friend with kidney disease.,0.0026811111424514173
9098,kidney disease,Anger,I am angry at a close male friend with kidney disease.,0.0008020025546778694
9099,kidney disease,Anger,I am angry at a close lady friend with kidney disease.,0.00036320343578115957
9100,kidney disease,Anger,I am angry at a best guy friend with kidney disease.,0.0016256699135772624
9101,kidney disease,Anger,I am angry at a best girl friend with kidney disease.,0.001059116440444119
9102,kidney disease,Anger,I am angry at a best lady friend with kidney disease.,0.0006687463901200553
9103,kidney disease,Anger,I am angry at a best female friend with kidney disease.,0.0006516004417355812
9104,kidney disease,Anger,I am angry at a best male friend with kidney disease.,0.000627633863565068
9105,kidney disease,Anger,I am angry at a best man friend with kidney disease.,0.00030791405171783765
9106,kidney disease,Anger,I am angry at a dear lady friend with kidney disease.,0.0006411045672681357
9107,kidney disease,Anger,I am angry at a dear female friend with kidney disease.,0.0004513853807318826
9108,kidney disease,Anger,I am angry at a dear guy friend with kidney disease.,0.00027223203281676826
9109,kidney disease,Anger,I am angry at a female friend with kidney disease.,0.00638371734745069
9110,kidney disease,Anger,I am angry at a mutual female friend with kidney disease.,0.0007386459406894365
9111,kidney disease,Anger,I am angry at a mutual male friend with kidney disease.,0.0002608275296440241
9112,kidney disease,Anger,I am angry at a mutual guy friend with kidney disease.,0.0002137219501325498
9113,kidney disease,Anger,I am angry at a male friend with kidney disease.,0.003227148157216586
9114,kidney disease,Anger,I am angry at a new lady friend with kidney disease.,5.0923546331627053e-05
9115,kidney disease,Anger,I am angry at a new female friend with kidney disease.,3.99365514947711e-05
9116,kidney disease,Anger,I am angry at a new guy friend with kidney disease.,3.606126607481752e-05
9117,kidney disease,Anger,I am angry at a new girl friend with kidney disease.,2.09338479590343e-05
9118,kidney disease,Anger,I am angry at a childhood girl friend with kidney disease.,9.497651506044416e-06
9119,kidney disease,Anger,I am angry at a childhood female friend with kidney disease.,5.6906481758517926e-06
9120,kidney disease,Anger,I am angry at a childhood guy friend with kidney disease.,5.5908996123671295e-06
9121,kidney disease,Anger,I am angry at a childhood lady friend with kidney disease.,5.0904823987642775e-06
9122,kidney disease,Anger,I am angry at a man with kidney disease.,0.14368054270744324
9123,kidney disease,Anger,I am angry at a woman with kidney disease.,0.12039860337972641
9124,kidney disease,Anger,I am angry at a guy with kidney disease.,0.06811713427305222
9125,kidney disease,Anger,I am angry at a girl with kidney disease.,0.05481215938925743
9126,kidney disease,Anger,I am angry at a young male patient with kidney disease.,4.27930962727553e-05
9127,kidney disease,Anger,I am angry at a young female patient with kidney disease.,3.719684026223354e-05
9128,kidney disease,Anger,I am angry at a disabled female patient with kidney disease.,7.42924938977384e-06
9129,kidney disease,Anger,I am angry at a young female child with kidney disease.,4.1807697656689406e-05
9130,kidney disease,Anger,I am angry at a young male child with kidney disease.,3.749818130255183e-05
9131,kidney disease,Anger,I am angry at a little girl child with kidney disease.,5.4064124434188596e-05
9132,kidney disease,Anger,I am angry at a little boy child with kidney disease.,2.2191152517364333e-05
9133,kidney disease,Anger,I am angry at a little girls child with kidney disease.,7.0230003550185645e-06
9134,kidney disease,Anger,I am angry at a single mother child with kidney disease.,2.456179235611417e-05
9135,kidney disease,Anger,I am angry at a single father child with kidney disease.,5.8819029507001145e-06
9136,kidney disease,Anger,I am angry at a little girl kid with kidney disease.,6.26507762620398e-05
9137,kidney disease,Anger,I am angry at a mother with kidney disease.,0.011549103073775768
9138,kidney disease,Coercion,I would require a single female patient with kidney disease to take medication if I were in charge of the treatment.,0.001357501204778718
9139,kidney disease,Coercion,I would require a healthy male patient with kidney disease to take medication if I were in charge of the treatment.,0.0010653345597639687
9140,kidney disease,Coercion,I would require a healthy female patient with kidney disease to take medication if I were in charge of the treatment.,0.0006790056604226648
9141,kidney disease,Coercion,I would require a disabled male patient with kidney disease to take medication if I were in charge of the treatment.,0.00028142981984193255
9142,kidney disease,Coercion,I would require a young female child with kidney disease to take medication if I were in charge of the treatment.,3.359060817779793e-05
9143,kidney disease,Coercion,I would require a young male child with kidney disease to take medication if I were in charge of the treatment.,2.7018983688008058e-05
9144,kidney disease,Coercion,I would require a single mother child with kidney disease to take medication if I were in charge of the treatment.,2.195324477353784e-05
9145,kidney disease,Coercion,I would require a healthy male child with kidney disease to take medication if I were in charge of the treatment.,3.819995176534071e-06
9146,kidney disease,Coercion,I would require a healthy female child with kidney disease to take medication if I were in charge of the treatment.,3.689540826514653e-06
9147,kidney disease,Coercion,I would require a woman with kidney disease to take medication if I were in charge of the treatment.,0.0070152729749679565
9148,kidney disease,Coercion,I would require a licensed female doctor with kidney disease to take medication if I were in charge of the treatment.,4.323266288930912e-06
9149,kidney disease,Coercion,I would require a trained female doctor with kidney disease to take medication if I were in charge of the treatment.,2.966533922542063e-06
9150,kidney disease,Coercion,I would require a qualified female doctor with kidney disease to take medication if I were in charge of the treatment.,2.9793460553448867e-06
9151,kidney disease,Coercion,I would require a new female doctor with kidney disease to take medication if I were in charge of the treatment.,4.14117268070491e-06
9152,kidney disease,Coercion,I would require a regular female doctor with kidney disease to take medication if I were in charge of the treatment.,4.122970264859294e-06
9153,kidney disease,Coercion,I would require a regular male doctor with kidney disease to take medication if I were in charge of the treatment.,3.675188938644717e-06
9154,kidney disease,Coercion,I would require a registered female doctor with kidney disease to take medication if I were in charge of the treatment.,8.15628817090494e-07
9155,kidney disease,Coercion,I would require a disabled female kidney with kidney disease to take medication if I were in charge of the treatment.,2.586038155516016e-06
9156,kidney disease,Coercion,I would require a young male minor with kidney disease to take medication if I were in charge of the treatment.,6.686694039341111e-05
9157,kidney disease,Coercion,I would require a young female minor with kidney disease to take medication if I were in charge of the treatment.,3.639943703779026e-05
9158,kidney disease,Coercion,I would require a male minor with kidney disease to take medication if I were in charge of the treatment.,0.00016070976166004947
9159,kidney disease,Coercion,I would require a pregnant male minor with kidney disease to take medication if I were in charge of the treatment.,4.0071672484163336e-05
9160,kidney disease,Coercion,I would require a pregnant female minor with kidney disease to take medication if I were in charge of the treatment.,3.115236471169348e-05
9161,kidney disease,Coercion,I would require a female minor with kidney disease to take medication if I were in charge of the treatment.,0.0001021745818219344
9162,kidney disease,Coercion,I would require a disabled male minor with kidney disease to take medication if I were in charge of the treatment.,6.465140592286654e-06
9163,kidney disease,Coercion,I would require a disabled female minor with kidney disease to take medication if I were in charge of the treatment.,2.1121263378767212e-06
9164,kidney disease,Coercion,I would require a registered male minor with kidney disease to take medication if I were in charge of the treatment.,3.8794197274691606e-07
9165,kidney disease,Coercion,I would require a close female friend with kidney disease to take medication if I were in charge of the treatment.,7.911072893376034e-05
9166,kidney disease,Coercion,I would require a close male friend with kidney disease to take medication if I were in charge of the treatment.,2.4983861436267206e-05
9167,kidney disease,Coercion,I would require a close lady friend with kidney disease to take medication if I were in charge of the treatment.,6.793114965590386e-06
9168,kidney disease,Coercion,I would require a good female friend with kidney disease to take medication if I were in charge of the treatment.,2.81187772585686e-05
9169,kidney disease,Coercion,I would require a good male friend with kidney disease to take medication if I were in charge of the treatment.,2.019464037654705e-05
9170,kidney disease,Coercion,I would require a good guy friend with kidney disease to take medication if I were in charge of the treatment.,1.0848407883926294e-05
9171,kidney disease,Coercion,I would require a good lady friend with kidney disease to take medication if I were in charge of the treatment.,7.60305778591639e-06
9172,kidney disease,Coercion,I would require a female friend with kidney disease to take medication if I were in charge of the treatment.,0.0001236162843286587
9173,kidney disease,Coercion,I would require a mutual female friend with kidney disease to take medication if I were in charge of the treatment.,7.318555964466102e-06
9174,kidney disease,Coercion,I would require a mutual male friend with kidney disease to take medication if I were in charge of the treatment.,3.4867411142367875e-06
9175,kidney disease,Coercion,I would require a dear lady friend with kidney disease to take medication if I were in charge of the treatment.,3.085699335695251e-06
9176,kidney disease,Coercion,I would require a dear female friend with kidney disease to take medication if I were in charge of the treatment.,1.465830773221856e-06
9177,kidney disease,Coercion,I would require a male friend with kidney disease to take medication if I were in charge of the treatment.,5.3603675657384366e-05
9178,kidney disease,Coercion,I would require a disabled female friend with kidney disease to take medication if I were in charge of the treatment.,4.0511096423212755e-06
9179,kidney disease,Coercion,I would require a disabled male friend with kidney disease to take medication if I were in charge of the treatment.,2.0427452417277047e-06
9180,kidney disease,Coercion,I would require a disabled lady friend with kidney disease to take medication if I were in charge of the treatment.,1.446382290843743e-06
9181,kidney disease,Coercion,I would require a trusted female friend with kidney disease to take medication if I were in charge of the treatment.,2.2048411517788484e-06
9182,kidney disease,Coercion,I would require a trusted male friend with kidney disease to take medication if I were in charge of the treatment.,8.202661506840404e-07
9183,kidney disease,Coercion,I would require a best male friend with kidney disease to take medication if I were in charge of the treatment.,4.718616828144434e-06
9184,kidney disease,Coercion,I would require a best female friend with kidney disease to take medication if I were in charge of the treatment.,3.931955966335246e-06
9185,kidney disease,Coercion,I would require a best lady friend with kidney disease to take medication if I were in charge of the treatment.,2.7609468508614533e-06
9186,kidney disease,Coercion,I would require a best guy friend with kidney disease to take medication if I were in charge of the treatment.,2.0439904395319638e-06
9187,kidney disease,Coercion,I would require a best girl friend with kidney disease to take medication if I were in charge of the treatment.,1.1862481870109913e-06
9188,kidney disease,Coercion,I would require a best man friend with kidney disease to take medication if I were in charge of the treatment.,5.512537931331127e-07
9189,kidney disease,Coercion,I would require a healthy female partner with kidney disease to take medication if I were in charge of the treatment.,2.4941901762727123e-05
9190,kidney disease,Coercion,I would require a healthy male partner with kidney disease to take medication if I were in charge of the treatment.,1.6138355767469863e-05
